Donne	VER:pres	donner
votre	DET:POS	votre
amour	NOM	amour
...	PUN	...
Ah	NAM	Ah
!	SENT	!
Madame	NOM	Madame
!	SENT	!
Dans	PRP	dans
l'	DET:ART	le
état	NOM	état
déplorable	ADJ	déplorable
où	PRO:REL	où
le	DET:ART	le
destin	NOM	destin
m'	PRO:PER	me
a	VER:pres	avoir
mis	VER:pper	mettre
,	PUN	,
Quels	ADJ	Quels
efforts	NOM	effort
contre	PRP	contre
lui	PRO:PER	lui
peuvent	VER:pres	pouvoir
m'	PRO:PER	me
être	VER:infi	être
permis	VER:pper	permettre
?	SENT	?
Lorsque	KON	lorsque
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pour	KON	pour
vous	PRO:PER	vous
Sceptre	NOM	sceptre
ni	KON	ni
Diadème	NOM	diadème
,	PUN	,
Ce	VER:simp	Ce
trop	ADV	trop
heureux	ADJ	heureux
rival	NOM	rival
vous	PRO:PER	vous
place	VER:pres	placer
au	PRP:det	au
rang	NOM	rang
suprême	ADJ	suprême
.	SENT	.
Confus	NAM	Confus
,	PUN	,
sans	PRP	sans
nul	ADJ	nul
espoir	NOM	espoir
qui	PRO:REL	qui
doive	VER:subp	devoir
m'	PRO:PER	me
animer	VER:infi	animer
,	PUN	,
Que	VER:infi	Que
puis	ADV	puis
-je	PRO:PER	je
faire	VER:infi	faire
?	SENT	?
Tout	ADV	tout
,	PUN	,
si	KON	si
vous	PRO:PER	vous
savez	VER:pres	savoir
aimer	VER:infi	aimer
.	SENT	.
Arrachez	VER:pres	arracher
-moi	PRO:PER	moi
le	DET:ART	le
Sceptre	NOM	sceptre
,	PUN	,
ôtez	VER:pres	ôter
-moi	PRO:PER	moi
la	DET:ART	le
Couronne	NAM	Couronne
,	PUN	,
Loin	NAM	Loin
de	PRP	de
vous	PRO:PER	vous
en	PRP	en
blâmer	VER:infi	blâmer
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
moi	PRO:PER	moi
qui	PRO:REL	qui
vous	PRO:PER	vous
l'	PRO:PER	la|le
ordonne	VER:pres	ordonner
.	SENT	.
Pour	PRP	pour
un	DET:ART	un
coeur	NOM	cœur
généreux	ADJ	généreux
qui	PRO:REL	qui
sait	VER:pres	savoir
les	PRO:PER	la|le
dédaigner	VER:infi	dédaigner
,	PUN	,
Vivre	VER:infi	vivre
avec	PRP	avec
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
aime	VER:pres	aimer
est	VER:pres	être
plus	ADV	plus
que	KON	que
de	PRP	de
régner	VER:infi	régner
.	SENT	.
Quand	KON	quand
d'	PRP	de
un	DET:ART	un
pareil	ADJ	pareil
dessein	NOM	dessein
le	DET:ART	le
mien	PRO:POS	mien
serait	VER:cond	être
capable	ADJ	capable
,	PUN	,
Léon	NAM	Léon
...	PUN	...
Léon	NAM	Léon
pour	KON	pour
vous	PRO:PER	vous
est-il	ADJ	est-il
si	KON	si
redoutable	ADJ	redoutable
,	PUN	,
Et	NOM	Et
Roger	NAM	Roger
que	KON	que
jamais	ADV	jamais
les	DET:ART	le
plus	ADV	plus
sanglants	ADJ	sanglant
combats	NOM	combat
...	PUN	...
Viennent	VER:pres	venir
cent	NUM	cent
ennemis	NOM	ennemi
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
les	PRO:PER	la|le
craindrai	VER:futu	craindre
pas	ADV	pas
.	SENT	.
Seul	ADJ	seul
contre	PRP	contre
eux	PRO:PER	eux
,	PUN	,
sans	PRP	sans
trembler	VER:infi	trembler
je	PRO:PER	je
saurai	VER:simp	saurer
vous	PRO:PER	vous
défendre	VER:infi	défendre
,	PUN	,
Mais	VER:impf	Mais
un	DET:ART	un
revers	NOM	revers
affreux	ADJ	affreux
qui	PRO:REL	qui
ne	ADV	ne
se	PRO:PER	se
peut	VER:pres	pouvoir
comprendre	VER:infi	comprendre
,	PUN	,
Me	ABR	Me
rendant	VER:ppre	rendre
de	PRP	de
moi	NOM	moi
-même	ADJ	même
ennemi	ADJ	ennemi
malgré	PRP	malgré
moi	PRO:PER	moi
,	PUN	,
Dès	NAM	Dès
que	KON	que
Léon	NAM	Léon
...	PUN	...
Mes	NAM	Mes
maux	NOM	mal
...	PUN	...
J'	NAM	J'
en	PRO:PER	en
suis	VER:pres	suivre|être
saisi	VER:pper	saisir
d'	PRP	de
effroi	NOM	effroi
.	SENT	.
Si	KON	si
vous	PRO:PER	vous
pouviez	VER:impf	pouvoir
savoir	VER:infi	savoir
quel	PRO:REL	quel
rigoureux	ADJ	rigoureux
martyre	NOM	martyr|martyre
...	PUN	...
Madame	NAM	Madame
plaignez	VER:pres	plaindre
-moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
rien	ADV	rien
à	PRP	à
vous	PRO:PER	vous
dire	VER:infi	dire
.	SENT	.
Ce	PRO:DEM	ce
trouble	VER:pres	troubler
m'	PRO:PER	me
en	PRO:PER	en
dit	VER:pres	dire
trop	ADV	trop
,	PUN	,
et	KON	et
je	PRO:PER	je
commence	VER:pres	commencer
à	PRP	à
voir	VER:infi	voir
Ce	NAM	Ce
que	PRO:REL	que
me	PRO:PER	me
cache	VER:pres	cacher
en	PRP	en
vain	ADJ	vain
un	DET:ART	un
trompeur	ADJ	trompeur
désespoir	NOM	désespoir
.	SENT	.
Qui	PRO:REL	qui
l'	PRO:PER	la|le
eût	VER:subi	avoir
cru	VER:pper	croire
?	SENT	?
Vous	PRO:PER	vous
brûlez	VER:pres	brûler
d'	PRP	de
une	DET:ART	un
flamme	NOM	flamme
nouvelle	ADJ	nouveau
,	PUN	,
Et	NOM	Et
n'	ADV	ne
osant	VER:ppre	oser
vous	PRO:PER	vous
résoudre	VER:infi	résoudre
à	PRP	à
paraître	VER:infi	paraître
infidèle	ADJ	infidèle
,	PUN	,
Vous	NAM	Vous
voulez	VER:pres	vouloir
que	KON	que
Léon	NAM	Léon
devenu	VER:pper	devenir
mon	DET:POS	mon
époux	NOM	époux
,	PUN	,
Vous	NAM	Vous
mette	VER:subp	mettre
en	PRP	en
liberté	NOM	liberté
de	PRP	de
disposer	VER:infi	disposer
de	PRP	de
vous	PRO:PER	vous
;	PUN	;
Que	NOM	Que
prêtant	VER:ppre	prêter
une	DET:ART	un
excuse	NOM	excuse
à	PRP	à
votre	DET:POS	votre
amour	NOM	amour
timide	ADJ	timide
...	PUN	...
Quoi	NAM	Quoi
,	PUN	,
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
penser	VER:infi	penser
que	KON	que
mon	DET:POS	mon
coeur	NOM	cœur
...	PUN	...
Oui	VER:pper	Oui
,	PUN	,
perfide	ADJ	perfide
,	PUN	,
Un	VER:simp	Un
autre	ADJ	autre
objet	NOM	objet
te	PRO:PER	te
charme	VER:pres	charmer
,	PUN	,
et	KON	et
j'	PRO:PER	je
ouvre	VER:pres	ouvrer|ouvrir
enfin	ADV	enfin
les	DET:ART	le
yeux	NOM	œil
Sur	NAM	Sur
ce	PRO:DEM	ce
qui	PRO:REL	qui
t'	PRO:PER	te
a	VER:pres	avoir
banni	VER:pper	bannir
si	ADV	si
longtemps	ADV	longtemps
de	PRP	de
ces	PRO:DEM	ce
lieux	NOM	lieu
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
peu	ADV	peu
que	KON	que
pour	PRP	pour
Léon	NAM	Léon
tu	PRO:PER	tu
reviennes	VER:subp	revenir
sans	PRP	sans
haine	NOM	haine
,	PUN	,
Lui	NAM	Lui
dont	PRO:REL	dont
par	PRP	par
toi	PRO:PER	toi
la	DET:ART	le
mort	NOM	mort
semblait	VER:impf	sembler
être	VER:infi	être
certaine	ADJ	certain
.	SENT	.
Tu	PRO:PER	tu
souffres	VER:pres	souffrir
qu'	KON	que
au	PRP:det	au
combat	NOM	combat
il	PRO:PER	il
prévienne	VER:subp	prévenir
ta	DET:POS	ton
foi	NOM	foi
Pour	NAM	Pour
t'	PRO:PER	te
enlever	VER:infi	enlever
un	DET:ART	un
prix	NOM	prix
qui	PRO:REL	qui
n'	ADV	ne
était	VER:impf	être
que	ADV	que
pour	PRP	pour
toi	PRO:PER	toi
,	PUN	,
Et	NOM	Et
quand	KON	quand
tout	PRO:IND	tout
est	VER:pres	être
permis	VER:pper	permettre
à	PRP	à
ta	DET:POS	ton
juste	ADJ	juste
colère	NOM	colère
,	PUN	,
Tu	NAM	Tu
m'	PRO:PER	me
oses	VER:pres	oser
demander	VER:infi	demander
ce	PRO:DEM	ce
que	KON	que
ton	DET:POS	ton
bras	NOM	bras
peut	VER:pres	pouvoir
faire	VER:infi	faire
?	SENT	?
Juste	ADJ	juste
Ciel	NOM	Ciel
!	SENT	!
De	PRP	de
ma	DET:POS	mon
flamme	NOM	flamme
on	PRO:PER	on
peut	VER:pres	pouvoir
se	PRO:PER	se
défier	VER:infi	défier
?	SENT	?
Et	KON	et
bien	ADV	bien
,	PUN	,
il	PRO:PER	il
t'	PRO:PER	te
est	VER:pres	être
aisé	ADJ	aisé
de	PRP	de
te	PRO:PER	te
justifier	VER:infi	justifier
.	SENT	.
Si	KON	si
ton	DET:POS	ton
coeur	NOM	cœur
est	VER:pres	être
constant	ADJ	constant
,	PUN	,
ta	DET:POS	ton
main	NOM	main
doit	VER:pres	devoir
être	VER:infi	être
prête	ADJ	prêt
.	SENT	.
Marche	NOM	marche
,	PUN	,
cours	NOM	cour|cours
à	PRP	à
Léon	NAM	Léon
arracher	VER:infi	arracher
sa	DET:POS	son
conquête	NOM	conquête
,	PUN	,
Par	NAM	Par
un	DET:ART	un
beau	ADJ	beau
désespoir	NOM	désespoir
cherche	VER:pres	chercher
à	PRP	à
te	PRO:PER	te
secourir	VER:infi	secourir
,	PUN	,
Ou	VER:pper	Ou
donne	VER:pres	donner
-moi	PRO:PER	moi
du	PRP:det	du
moins	ADV	moins
l'	DET:ART	le
exemple	NOM	exemple
de	PRP	de
mourir	VER:infi	mourir
.	SENT	.
Rien	NOM	rien
ne	ADV	ne
m'	PRO:PER	me
arrêtera	VER:futu	arrêter
quand	KON	quand
il	PRO:PER	il
te	PRO:PER	te
faudra	VER:futu	falloir
suivre	VER:infi	suivre
.	SENT	.
Pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
pour	PRP	pour
mes	DET:POS	mon
malheurs	NOM	malheur
vous	PRO:PER	vous
cesseriez	VER:cond	cesser
de	PRP	de
vivre	VER:infi	vivre
?	SENT	?
Non	ADV	non
,	PUN	,
de	PRP	de
mon	DET:POS	mon
imprudence	NOM	imprudence
ils	PRO:PER	il
sont	VER:pres	être
le	DET:ART	le
juste	ADJ	juste
effet	NOM	effet
,	PUN	,
Et	NAM	Et
je	PRO:PER	je
dois	VER:pres	devoir
...	PUN	...
C'	NAM	C'
en	PRO:PER	en
est	VER:pres	être
trop	ADV	trop
,	PUN	,
tu	PRO:PER	tu
seras	VER:futu	être
satisfait	VER:pper	satisfaire
.	SENT	.
Léon	NAM	Léon
est	VER:pres	être
mon	DET:POS	mon
vainqueur	NOM	vainqueur
,	PUN	,
tu	PRO:PER	tu
veux	VER:pres	vouloir
que	KON	que
je	PRO:PER	je
l'	DET:ART	le
épouse	NOM	épouse
,	PUN	,
J'	NAM	J'
y	PRO:PER	y
consens	VER:pres	consentir
;	PUN	;
ne	ADV	ne
crains	VER:pres	craindre
point	ADV	point
que	KON	que
j'	PRO:PER	je
éclate	VER:pres	éclater
en	PRP	en
jalouse	ADJ	jaloux
,	PUN	,
Et	NOM	Et
par	PRP	par
un	DET:ART	un
indigne	ADJ	indigne
et	KON	et
bas	ADJ	bas
emportement	NOM	emportement
Je	PRO:PER	je
permette	VER:subp	permettre
l'	DET:ART	le
injure	NOM	injure
à	PRP	à
mon	DET:POS	mon
ressentiment	NOM	ressentiment
.	SENT	.
De	PRP	de
ton	DET:POS	ton
coeur	NOM	cœur
aveuglé	VER:pper	aveugler
suis	VER:pres	suivre|être
la	DET:ART	le
pente	NOM	pente
fatale	ADJ	fatal
,	PUN	,
Va	VER:simp	Va
triompher	VER:infi	triompher
du	PRP:det	du
mien	PRO:POS	mien
auprès	ADV	auprès
de	PRP	de
ma	DET:POS	mon
rivale	NOM	rival
,	PUN	,
Et	NOM	Et
jouis	VER:pper	jouir
,	PUN	,
si	KON	si
tu	PRO:PER	tu
peux	VER:pres	pouvoir
,	PUN	,
en	PRO:PER	en
violant	VER:ppre	violer
ta	DET:POS	ton
foi	NOM	foi
Des	VER:futu	Des
douceurs	NOM	douceur
d'	PRP	de
un	DET:ART	un
repos	NOM	repos
qui	PRO:REL	qui
t'	PRO:PER	te
était	VER:impf	être
sûr	ADJ	sûr
par	PRP	par
moi	PRO:PER	moi
.	SENT	.
Tu	PRO:PER	tu
le	PRO:PER	le
sais	VER:pres	savoir
.	SENT	.
Quel	PRO:REL	quel
bonheur	NOM	bonheur
eût	VER:subi	avoir
approché	VER:pper	approcher
du	PRP:det	du
nôtre	PRO:POS	nôtre
!	SENT	!
Il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
faut	VER:pres	falloir
plus	ADV	plus
penser	VER:infi	penser
,	PUN	,
je	PRO:PER	je
vivrai	VER:futu	vivre
pour	PRP	pour
un	DET:ART	un
autre	ADJ	autre
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
le	PRO:PER	le
cache	VER:pres	cacher
point	ADV	point
;	PUN	;
mon	DET:POS	mon
devoir	NOM	devoir
étonné	ADJ	étonné
Des	VER:simp	Des
troubles	ADJ	trouble
de	PRP	de
mon	DET:POS	mon
coeur	NOM	cœur
se	PRO:PER	se
trouvera	VER:futu	trouver
gêné	VER:pper	gêner
,	PUN	,
Mais	VER:impf	Mais
peut-être	ADV	peut-être
à	PRP	à
ton	DET:POS	ton
tour	NOM	tour
tu	PRO:PER	tu
sentiras	VER:futu	sentir
mes	DET:POS	mon
peines	NOM	peine
,	PUN	,
Et	NOM	Et
sous	PRP	sous
le	DET:ART	le
poids	NOM	poids
honteux	ADJ	honteux
de	PRP	de
tes	DET:POS	ton
nouvelles	ADJ	nouveau
chaînes	NOM	chaîne
Regrettant	VER:ppre	regretter
mon	DET:POS	mon
amour	NOM	amour
,	PUN	,
tu	PRO:PER	tu
te	PRO:PER	te
repentiras	VER:futu	repentir
D'	NOM	D'
avoir	VER:infi	avoir
pu	VER:pper	pouvoir
vivre	VER:infi	vivre
heureux	ADJ	heureux
,	PUN	,
et	KON	et
de	PRP	de
ne	ADV	ne
l'	DET:ART	le
être	NOM	être
pas	ADV	pas
.	SENT	.
Je	PRO:PER	je
vous	PRO:PER	vous
l'	PRO:PER	la|le
ai	VER:pres	avoir
déjà	ADV	déjà
dit	VER:pper	dire
,	PUN	,
Madame	NAM	Madame
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
me	PRO:PER	me
taire	VER:infi	taire
,	PUN	,
Mais	NAM	Mais
si	KON	si
vous	PRO:PER	vous
connaissiez	VER:impf	connaître
...	PUN	...
Vous	NAM	Vous
le	PRO:PER	le
voyez	VER:pres	voir
,	PUN	,
mon	DET:POS	mon
frère	NOM	frère
,	PUN	,
J'	NAM	J'
offensais	VER:impf	offenser
Bradamante	ADJ	Bradamante
,	PUN	,
et	KON	et
sa	DET:POS	son
fidélité	NOM	fidélité
Mettait	NAM	Mettait
contre	PRP	contre
Léon	NAM	Léon
sa	DET:POS	son
gloire	NOM	gloire
en	PRP	en
sûreté	NOM	sûreté
?	SENT	?
Pour	PRP	pour
l'	PRO:PER	la|le
éblouir	VER:infi	éblouir
,	PUN	,
le	DET:ART	le
Trône	NAM	Trône
avait	VER:impf	avoir
trop	ADV	trop
peu	ADV	peu
de	PRP	de
charmes	NOM	charme
?	SENT	?
Rien	NOM	rien
n'	ADV	ne
est	VER:pres	être
plus	ADV	plus
incertain	ADJ	incertain
que	KON	que
le	DET:ART	le
succès	NOM	succès
des	PRP:det	du
armes	NOM	arme
,	PUN	,
Ma	VER:simp	Ma
soeur	NOM	sœur
,	PUN	,
les	DET:ART	le
plus	ADV	plus
grands	ADJ	grand
coeurs	NOM	cœur
l'	PRO:PER	la|le
ont	VER:pres	avoir
cent	NUM	cent
fois	NOM	foi|fois
éprouvé	VER:pper	éprouver
,	PUN	,
Vous	NAM	Vous
le	PRO:PER	le
savez	VER:pres	savoir
.	SENT	.
De	PRP	de
vous	PRO:PER	vous
son	DET:POS	son
crime	NOM	crime
est	VER:pres	être
approuvé	VER:pper	approuver
,	PUN	,
Et	NOM	Et
quand	KON	quand
on	PRO:PER	on
vous	PRO:PER	vous
trahit	VER:pres	trahir
...	PUN	...
Roger	NAM	Roger
a	VER:pres	avoir
tort	NOM	tort
,	PUN	,
Madame	NAM	Madame
,	PUN	,
Il	NAM	Il
doit	VER:pres	devoir
voir	VER:infi	voir
comme	KON	comme
vous	PRO:PER	vous
que	ADV	que
j'	PRO:PER	je
ai	VER:pres	avoir
trahi	VER:pper	trahir
sa	DET:POS	son
flamme	NOM	flamme
,	PUN	,
Et	NOM	Et
contre	PRP	contre
mes	DET:POS	mon
projets	NOM	projet
mettre	VER:infi	mettre
les	DET:ART	le
siens	PRO:POS	sien
au	PRP:det	au
jour	NOM	jour
,	PUN	,
Si	VER:ppre	Si
mon	DET:POS	mon
ambition	NOM	ambition
déplaît	VER:pres	déplaire
à	PRP	à
son	DET:POS	son
amour	NOM	amour
.	SENT	.
Croire	VER:infi	croire
qu'	KON	que
à	PRP	à
me	PRO:PER	me
trahir	VER:infi	trahir
la	DET:ART	le
Couronne	NAM	Couronne
l'	PRO:PER	la|le
engage	VER:pres	engager
?	SENT	?
Perdez	VER:pres	perdre
,	PUN	,
ma	DET:POS	mon
soeur	NOM	sœur
,	PUN	,
perdez	VER:pres	perdre
un	DET:ART	un
soupçon	NOM	soupçon
qui	PRO:REL	qui
l'	DET:ART	le
outrage	NOM	outrage
.	SENT	.
Ah	INT	ah
,	PUN	,
mon	DET:POS	mon
frère	NOM	frère
,	PUN	,
pourquoi	ADV	pourquoi
vouloir	VER:infi	vouloir
vous	PRO:PER	vous
abuser	VER:infi	abuser
?	SENT	?
Sa	DET:POS	son
langueur	NOM	langueur
au	PRP:det	au
combat	NOM	combat
se	PRO:PER	se
peut-elle	VER:pres	peut-elle
excuser	VER:infi	excuser
?	SENT	?
Léon	NAM	Léon
,	PUN	,
dont	PRO:REL	dont
on	PRO:PER	on
voyait	VER:impf	voir
l'	DET:ART	le
inquiétude	NOM	inquiétude
extrême	ADJ	extrême
,	PUN	,
Tâchait	VER:impf	tâcher
en	PRP	en
reculant	VER:ppre	reculer
d'	PRP	de
épargner	VER:infi	épargner
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
aime	VER:pres	aimer
,	PUN	,
Et	VER:ppre	Et
son	DET:POS	son
bras	NOM	bras
,	PUN	,
que	KON	que
sa	DET:POS	son
vue	NOM	vue
avait	VER:impf	avoir
intimidé	VER:pper	intimider
,	PUN	,
N'	NOM	N'
aurait	VER:cond	avoir
jamais	ADV	jamais
vaincu	VER:pper	vaincre
si	KON	si
le	PRO:PER	le
sien	PRO:POS	sien
n'	ADV	ne
eût	VER:subi	avoir
cédé	VER:pper	céder
.	SENT	.
Non	ADV	non
,	PUN	,
on	PRO:PER	on
ne	ADV	ne
comprend	VER:pres	comprendre
point	ADV	point
dans	PRP	dans
l'	DET:ART	le
orgueil	NOM	orgueil
qui	PRO:REL	qui
l'	PRO:PER	la|le
inspire	VER:pres	inspirer
...	PUN	...
Je	PRO:PER	je
sais	VER:pres	savoir
,	PUN	,
je	PRO:PER	je
comprends	VER:pres	comprendre
tout	ADV	tout
,	PUN	,
et	KON	et
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
rien	ADV	rien
dire	VER:infi	dire
.	SENT	.
Si	KON	si
pendant	PRP	pendant
le	DET:ART	le
combat	NOM	combat
son	DET:POS	son
bras	NOM	bras
s'	PRO:PER	se
est	VER:pres	être
retenu	VER:pper	retenir
,	PUN	,
De	VER:simp	De
ce	PRO:DEM	ce
qui	PRO:REL	qui
l'	PRO:PER	la|le
arrêtait	VER:impf	arrêter
le	DET:ART	le
pouvoir	NOM	pouvoir
m'	PRO:PER	me
est	VER:pres	être
connu	VER:pper	connaître
.	SENT	.
Prête	ADJ	prêt
à	PRP	à
verser	VER:infi	verser
du	PRP:det	du
sang	NOM	sang
,	PUN	,
l'	DET:ART	le
horreur	NOM	horreur
qui	PRO:REL	qui
la	PRO:PER	la
désarme	VER:pres	désarmer
D'	ADJ	D'
un	DET:ART	un
ascendant	NOM	ascendant
secret	ADJ	secret
me	PRO:PER	me
découvre	VER:pres	découvrir
le	DET:ART	le
charme	NOM	charme
.	SENT	.
Je	PRO:PER	je
vois	VER:pres	voir
ce	PRO:DEM	ce
qu'	PRO:REL	que
elle	PRO:PER	elle
-même	ADJ	même
elle	PRO:PER	elle
n'	ADV	ne
a	VER:pres	avoir
pu	VER:pper	pouvoir
savoir	VER:infi	savoir
.	SENT	.
Ce	PRO:DEM	ce
qui	PRO:REL	qui
m'	PRO:PER	me
arrive	VER:pres	arriver
,	PUN	,
ô	INT	ô
Ciel	NOM	Ciel
,	PUN	,
se	PRO:PER	se
peut-il	VER:cond	peut-il
concevoir	VER:infi	concevoir
?	SENT	?
Adieu	INT	adieu
,	PUN	,
ma	DET:POS	mon
soeur	NOM	sœur
,	PUN	,
cessez	VER:pres	cesser
d'	PRP	de
accuser	VER:infi	accuser
Bradamante	ADJ	Bradamante
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
offenser	VER:infi	offenser
sa	DET:POS	son
gloire	NOM	gloire
,	PUN	,
elle	PRO:PER	elle
a	VER:pres	avoir
l'	DET:ART	le
âme	NOM	âme
constante	ADJ	constant
,	PUN	,
Et	NOM	Et
de	PRP	de
tous	PRO:IND	tout
les	DET:ART	le
Amants	NOM	amant
que	PRO:REL	que
brûlent	VER:pres	brûler
de	PRP	de
beaux	ADJ	beau
feux	NOM	feu
,	PUN	,
Je	PRO:PER	je
suis	VER:pres	suivre|être
le	DET:ART	le
plus	ADV	plus
à	PRP	à
plaindre	VER:infi	plaindre
,	PUN	,
et	KON	et
le	DET:ART	le
plus	ADV	plus
malheureux	ADJ	malheureux
.	SENT	.
Dans	PRP	dans
quel	PRO:REL	quel
aveuglement	NOM	aveuglement
sa	DET:POS	son
passion	NOM	passion
le	PRO:PER	le
jette	VER:pres	jeter
!	SENT	!
Il	PRO:PER	il
veut	VER:pres	vouloir
de	PRP	de
Bradamante	NOM	Bradamante
excuser	VER:infi	excuser
la	DET:ART	le
défaite	NOM	défaite
,	PUN	,
Et	NAM	Et
quand	KON	quand
Léon	NAM	Léon
triomphe	VER:pres	triompher
,	PUN	,
et	KON	et
qu'	KON	que
on	PRO:PER	on
l'	PRO:PER	la|le
ose	VER:pres	oser
épargner	VER:infi	épargner
,	PUN	,
Il	NAM	Il
cherche	VER:pres	chercher
à	PRP	à
ne	ADV	ne
pas	ADV	pas
voir	VER:infi	voir
qu'	KON	que
elle	PRO:PER	elle
aspire	VER:pres	aspirer
à	PRP	à
régner	VER:infi	régner
.	SENT	.
Si	KON	si
son	DET:POS	son
ambition	NOM	ambition
l'	PRO:PER	la|le
emportait	VER:impf	emporter
sur	PRP	sur
sa	DET:POS	son
gloire	NOM	gloire
,	PUN	,
À	PRP	à
quoi	PRO	quoi
bon	ADJ	bon
ce	PRO:DEM	ce
combat	NOM	combat
?	SENT	?
Pourquoi	ADV	pourquoi
cette	PRO:DEM	ce
victoire	NOM	victoire
?	SENT	?
Puisque	KON	puisque
Léon	NAM	Léon
s'	PRO:PER	se
offrait	VER:impf	offrir
...	PUN	...
J'	NAM	J'
en	PRO:PER	en
juge	VER:pres	juger
mieux	ADV	mieux
que	KON	que
toi	PRO:PER	toi
.	SENT	.
Si	KON	si
ses	DET:POS	son
premiers	NUM	premier
refus	NOM	refus
ont	VER:pres	avoir
soutenu	VER:pper	soutenir
sa	DET:POS	son
foi	NOM	foi
,	PUN	,
Elle	NAM	Elle
a	VER:pres	avoir
voulu	VER:pper	vouloir
cacher	VER:infi	cacher
sa	DET:POS	son
lâche	ADJ	lâche
indifférence	NOM	indifférence
,	PUN	,
Et	VER:simp	Et
paraître	VER:infi	paraître
forcée	VER:pper	forcer
à	PRP	à
manquer	VER:infi	manquer
de	PRP	de
constance	NOM	constance
.	SENT	.
Vingt	NUM	vingt
fois	NOM	foi|fois
elle	PRO:PER	elle
triomphe	VER:pres	triompher
,	PUN	,
et	KON	et
quand	KON	quand
Léon	NAM	Léon
combat	VER:pres	combattre
,	PUN	,
Elle	VER:simp	Elle
n'	ADV	ne
a	VER:pres	avoir
plus	ADV	plus
de	PRP	de
bras	NOM	bras
,	PUN	,
son	DET:POS	son
courage	NOM	courage
s'	PRO:PER	se
abat	VER:pres	abattre
!	SENT	!
Quand	KON	quand
elle	PRO:PER	elle
aurait	VER:cond	avoir
changé	VER:pper	changer
,	PUN	,
sa	DET:POS	son
faute	NOM	faute
est	VER:pres	être
excusable	ADJ	excusable
.	SENT	.
Par	PRP	par
mille	NUM	mille
qualités	NOM	qualité
Léon	NAM	Léon
est	VER:pres	être
estimable	ADJ	estimable
.	SENT	.
Vous	PRO:PER	vous
-même	ADJ	même
à	PRP	à
leur	DET:POS	leur
éclat	NOM	éclat
vous	PRO:PER	vous
laissant	VER:ppre	laisser
éblouir	VER:infi	éblouir
...	PUN	...
Le	DET:ART	le
crime	NOM	crime
est	VER:pres	être
fait	VER:pper	faire
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
l'	PRO:PER	la|le
empêcher	VER:infi	empêcher
d'	PRP	de
en	PRO:PER	en
jouir	VER:infi	jouir
.	SENT	.
Par	PRP	par
mon	DET:POS	mon
propre	ADJ	propre
intérêt	NOM	intérêt
à	PRP	à
ce	PRO:DEM	ce
crime	NOM	crime
sensible	ADJ	sensible
...	PUN	...
Ismène	NOM	Ismène
montrant	VER:ppre	montrer
Léon	NAM	Léon
qui	PRO:REL	qui
entre	VER:pres	entrer
.	SENT	.
Madame	NAM	Madame
...	PUN	...
Prince	NAM	Prince
,	PUN	,
on	PRO:PER	on
peut	VER:pres	pouvoir
vous	PRO:PER	vous
nommer	VER:infi	nommer
invincible	ADJ	invincible
.	SENT	.
Aux	PRP:det	au
plus	ADV	plus
vaillants	ADJ	vaillant
Guerriers	NOM	guerrier
qu'	PRO:REL	que
on	PRO:PER	on
ait	VER:subp	avoir
ouï	VER:pper	ouïr
vanter	VER:infi	vanter
,	PUN	,
Jusqu'	NOM	Jusqu'
ici	ADV	ici
Bradamante	ADJ	Bradamante
avait	VER:impf	avoir
su	VER:pper	savoir
résister	VER:infi	résister
,	PUN	,
Et	VER:infi	Et
puis	ADV	puis
qu'	KON	que
elle	PRO:PER	elle
vous	PRO:PER	vous
cède	VER:pres	céder
,	PUN	,
on	PRO:PER	on
a	VER:pres	avoir
sujet	ADJ	sujet
de	PRP	de
croire	VER:infi	croire
Qu'	ADJ	Qu'
avec	PRP	avec
vous	PRO:PER	vous
en	PRP	en
tous	PRO:IND	tout
lieux	NOM	lieu
vous	PRO:PER	vous
traînez	VER:pres	traîner
la	DET:ART	le
victoire	NOM	victoire
,	PUN	,
Elle	NAM	Elle
vous	PRO:PER	vous
est	VER:pres	être
soumise	VER:pper	soumettre
,	PUN	,
et	KON	et
vous	PRO:PER	vous
lui	PRO:PER	lui
commandez	VER:pres	commander
.	SENT	.
L'	DET:ART	le
amour	NOM	amour
sur	PRP	sur
tous	PRO:IND	tout
les	DET:ART	le
coeurs	NOM	cœur
a	VER:pres	avoir
des	PRP:det	du
droits	NOM	droit
bien	ADV	bien
fondés	VER:pper	fonder
,	PUN	,
Et	NOM	Et
