Arrêtons	VER:pres	arrêter
,	PUN	,
et	KON	et
se	PRO:PER	se
souvient	VER:pres	souvenir
seulement	ADV	seulement
qu'	KON	que
il	PRO:PER	il
vous	PRO:PER	vous
aime	VER:pres	aimer
.	SENT	.
Hé	INT	hé
bien	ADV	bien
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
hé	INT	hé
bien	ADV	bien
,	PUN	,
qu'	KON	que
en	PRO:PER	en
peut-il	VER:cond	peut-il
arriver	VER:infi	arriver
?	SENT	?
Voyez	VER:pres	voir
-vous	PRO:PER	vous
les	DET:ART	le
Romains	NAM	Romains
prêts	ADJ	prêt
à	PRP	à
se	PRO:PER	se
soulever	VER:infi	soulever
?	SENT	?
Et	KON	et
qui	PRO:REL	qui
sait	VER:pres	savoir
de	PRP	de
quel	PRO:REL	quel
oeil	NOM	œil
ils	PRO:PER	il
prendront	VER:futu	prendre
cette	PRO:DEM	ce
injure	NOM	injure
?	SENT	?
S'	PRO:PER	se
ils	PRO:PER	il
parlent	VER:pres	parler
,	PUN	,
si	KON	si
les	DET:ART	le
cris	NOM	cri
succèdent	VER:pres	succéder
au	PRP:det	au
murmure	NOM	murmure
,	PUN	,
Faudra-t-il	NAM	Faudra-t-il
par	PRP	par
le	DET:ART	le
sang	NOM	sang
justifier	VER:infi	justifier
mon	DET:POS	mon
choix	NOM	choix
?	SENT	?
S'	PRO:PER	se
ils	PRO:PER	il
se	PRO:PER	se
taisent	VER:pres	taire
,	PUN	,
Madame	NAM	Madame
,	PUN	,
et	KON	et
me	PRO:PER	me
vendent	VER:pres	vendre
leurs	DET:POS	leur
lois	NOM	loi
,	PUN	,
À	PRP	à
quoi	PRO	quoi
m'	PRO:PER	me
exposez	VER:pres	exposer
-vous	PRO:PER	vous
?	SENT	?
Par	PRP	par
quelle	PRO:REL	quel
complaisance	NOM	complaisance
Faudra-t-il	NAM	Faudra-t-il
quelque	PRO:IND	quelque
jour	NOM	jour
payer	VER:infi	payer|payer
leur	DET:POS	leur
patience	NOM	patience
!	SENT	!
Que	KON	que
n'	ADV	ne
oseront	VER:futu	oser
-ils	PRO:PER	il
point	VER:pres	poindre
alors	ADV	alors
me	PRO:PER	me
demander	VER:infi	demander
?	SENT	?
Maintiendrai	VER:futu	maintenir
-je	PRO:PER	je
des	PRP:det	du
lois	NOM	loi
,	PUN	,
que	KON	que
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
garder	VER:infi	garder
?	SENT	?
Vous	PRO:PER	vous
ne	ADV	ne
comptez	VER:pres	compter
pour	KON	pour
rien	ADV	rien
les	DET:ART	le
pleurs	NOM	pleur|pleurs
de	PRP	de
Bérénice	NAM	Bérénice
.	SENT	.
Je	PRO:PER	je
les	PRO:PER	la|le
compte	VER:pres	compter
pour	PRP	pour
rien	NOM	rien
!	SENT	!
Ah	INT	ah
ciel	NOM	ciel
,	PUN	,
quelle	PRO:REL	quel
injustice	NOM	injustice
!	SENT	!
Quoi	PRO	quoi
,	PUN	,
pour	KON	pour
d'	PRP	de
injustes	ADJ	injuste
lois	NOM	loi
que	PRO:REL	que
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
changer	VER:infi	changer
,	PUN	,
En	NOM	En
d'	PRP	de
éternels	NOM	éternel
chagrins	ADJ	chagrin
vous	PRO:PER	vous
-même	ADJ	même
vous	PRO:PER	vous
plonger	VER:infi	plonger
?	SENT	?
Rome	NAM	Rome
a	VER:pres	avoir
ses	DET:POS	son
droits	NOM	droit
,	PUN	,
Seigneur	NAM	Seigneur
.	SENT	.
N'	ADV	ne
avez	VER:pres	avoir
-vous	PRO:PER	vous
pas	ADV	pas
les	PRO:PER	la|le
vôtres	PRO:POS	vôtre
?	SENT	?
Ses	DET:POS	son
intérêts	NOM	intérêt
sont	VER:pres	être
-ils	PRO:PER	il
plus	ADV	plus
sacrés	VER:pper	sacrer
que	KON	que
les	PRO:PER	la|le
nôtres	PRO:POS	nôtre
?	SENT	?
Dites	VER:pres	dire
,	PUN	,
parlez	VER:pres	parler
.	SENT	.
Hélas	INT	hélas
!	SENT	!
Que	KON	que
vous	PRO:PER	vous
me	PRO:PER	me
déchirez	VER:pres	déchirer
!	SENT	!
Vous	PRO:PER	vous
êtes	VER:pres	être
empereur	NOM	empereur
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
et	KON	et
vous	PRO:PER	vous
pleurez	VER:pres	pleurer
?	SENT	?
Oui	INT	oui
,	PUN	,
Madame	NAM	Madame
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
je	PRO:PER	je
pleure	VER:pres	pleurer
,	PUN	,
je	PRO:PER	je
soupire	VER:pres	soupirer
,	PUN	,
Je	PRO:PER	je
frémis	VER:pper	frémir
.	SENT	.
Mais	KON	mais
enfin	ADV	enfin
quand	KON	quand
j'	PRO:PER	je
acceptai	VER:simp	accepter
l'	DET:ART	le
empire	NOM	empire
,	PUN	,
Rome	NAM	Rome
me	PRO:PER	me
fit	VER:simp	faire
jurer	VER:infi	jurer
de	PRP	de
maintenir	VER:infi	maintenir
ses	DET:POS	son
droits	NOM	droit
;	PUN	;
Il	NAM	Il
les	PRO:PER	la|le
faut	VER:pres	falloir
maintenir	VER:infi	maintenir
.	SENT	.
Déjà	ADV	déjà
plus	ADV	plus
d'	PRP	de
une	DET:ART	un
fois	NOM	foi|fois
Rome	NAM	Rome
a	VER:pres	avoir
de	PRP	de
mes	DET:POS	mon
pareils	NOM	pareil
exercé	VER:pper	exercer
la	DET:ART	le
constance	NOM	constance
.	SENT	.
Ah	INT	ah
!	SENT	!
Si	KON	si
vous	PRO:PER	vous
remontiez	VER:impf	remonter
jusques	PRP	jusques
à	PRP	à
sa	DET:POS	son
naissance	NOM	naissance
,	PUN	,
Vous	NAM	Vous
les	PRO:PER	la|le
verriez	VER:cond	voir
toujours	ADV	toujours
à	PRP	à
ses	DET:POS	son
ordres	NOM	ordre
soumis	VER:pper	soumettre
.	SENT	.
L'	DET:ART	le
un	NOM	un
jaloux	ADJ	jaloux
de	PRP	de
sa	DET:POS	son
foi	NOM	foi
va	VER:pres	aller
chez	PRP	chez
les	DET:ART	le
ennemis	ADJ	ennemi
Chercher	NAM	Chercher
avec	PRP	avec
la	DET:ART	le
mort	NOM	mort
la	PRO:PER	la
peine	VER:pres	peiner
toute	PRO:IND	tout
prête	ADJ	prêt
.	SENT	.
D'	PRP	de
un	DET:ART	un
fils	NOM	fil|fils
victorieux	ADJ	victorieux
l'	DET:ART	le
autre	ADJ	autre
proscrit	VER:pres	proscrire
la	DET:ART	le
tête	NOM	tête
.	SENT	.
L'	DET:ART	le
autre	ADJ	autre
avec	PRP	avec
des	PRP:det	du
yeux	NOM	œil
secs	ADJ	sec
,	PUN	,
et	KON	et
presque	ADV	presque
indifférents	ADJ	indifférent
,	PUN	,
Voit	VER:pres	voir
mourir	VER:infi	mourir
ses	DET:POS	son
deux	NUM	deux
fils	NOM	fil|fils
par	PRP	par
son	DET:POS	son
ordre	NOM	ordre
expirants	ADJ	expirant
.	SENT	.
Malheureux	NOM	malheureux
!	SENT	!
Mais	KON	mais
toujours	ADV	toujours
la	DET:ART	le
patrie	NOM	patrie
et	KON	et
la	DET:ART	le
gloire	NOM	gloire
Ont	VER:futu	Ont
parmi	PRP	parmi
les	DET:ART	le
Romains	NAM	Romains
remporté	VER:pper	remporter
la	DET:ART	le
victoire	NOM	victoire
.	SENT	.
Je	PRO:PER	je
sais	VER:pres	savoir
qu'	KON	que
en	PRP	en
vous	PRO:PER	vous
quittant	VER:ppre	quitter
le	DET:ART	le
malheureux	ADJ	malheureux
Titus	NAM	Titus
Passe	NAM	Passe
l'	DET:ART	le
austérité	NOM	austérité
de	PRP	de
toutes	PRO:IND	tout
leurs	DET:POS	leur
vertus	NOM	vertu
;	PUN	;
Qu'	ADJ	Qu'
elle	PRO:PER	elle
n'	ADV	ne
approche	VER:pres	approcher
point	ADV	point
de	PRP	de
cet	PRO:DEM	ce
effort	NOM	effort
insigne	ADJ	insigne
.	SENT	.
Mais	KON	mais
,	PUN	,
Madame	NAM	Madame
,	PUN	,
après	PRP	après
tout	ADV	tout
,	PUN	,
me	PRO:PER	me
croyez	VER:pres	croire
-vous	PRO:PER	vous
indigne	VER:pres	indigner
De	VER:pper	De
laisser	VER:infi	laisser
un	DET:ART	un
exemple	NOM	exemple
à	PRP	à
la	DET:ART	le
postérité	NOM	postérité
,	PUN	,
Qui	NAM	Qui
sans	KON	sans
de	PRP	de
grands	ADJ	grand
efforts	NOM	effort
ne	ADV	ne
puisse	VER:subp	pouvoir
être	VER:infi	être
imité	VER:pper	imiter
?	SENT	?
Non	ADV	non
,	PUN	,
je	PRO:PER	je
crois	VER:pres	croire
tout	ADV	tout
facile	ADJ	facile
à	PRP	à
votre	DET:POS	votre
barbarie	NOM	barbarie
.	SENT	.
Je	PRO:PER	je
vous	PRO:PER	vous
crois	VER:pres	croire
digne	ADJ	digne
,	PUN	,
ingrat	ADJ	ingrat
,	PUN	,
de	PRP	de
m'	PRO:PER	me
arracher	VER:infi	arracher
la	DET:ART	le
vie	NOM	vie
.	SENT	.
De	PRP	de
tous	PRO:IND	tout
vos	DET:POS	votre
sentiments	NOM	sentiment
mon	DET:POS	mon
coeur	NOM	cœur
est	VER:pres	être
éclairci	VER:pper	éclaircir
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
vous	PRO:PER	vous
parle	VER:pres	parler
plus	ADV	plus
de	PRP	de
me	PRO:PER	me
laisser	VER:infi	laisser
ici	ADV	ici
.	SENT	.
Qui	PRO:REL	qui
moi	PRO:PER	moi
?	SENT	?
J'	PRO:PER	je
aurais	VER:cond	avoir
voulu	VER:pper	vouloir
honteuse	ADJ	honteux
,	PUN	,
et	KON	et
méprisée	VER:pper	mépriser
,	PUN	,
D'	NAM	D'
un	DET:ART	un
peuple	NOM	peuple
qui	PRO:REL	qui
me	PRO:PER	me
hait	VER:pres	haïr
soutenir	VER:infi	soutenir
la	DET:ART	le
risée	NOM	risée
?	SENT	?
J'	PRO:PER	je
ai	VER:pres	avoir
voulu	VER:pper	vouloir
vous	PRO:PER	vous
pousser	VER:infi	pousser
jusques	PRP	jusques
à	PRP	à
ce	PRO:DEM	ce
refus	NOM	refus
C'	ADJ	C'
en	PRO:PER	en
est	VER:pres	être
fait	VER:pper	faire
,	PUN	,
et	KON	et
bientôt	ADV	bientôt
vous	PRO:PER	vous
ne	ADV	ne
me	PRO:PER	me
craindrez	VER:futu	craindre
plus	ADV	plus
.	SENT	.
N'	ADV	ne
attendez	VER:pres	attendre
pas	ADV	pas
ici	ADV	ici
que	KON	que
j'	PRO:PER	je
éclate	VER:pres	éclater
en	PRP	en
injures	NOM	injure
,	PUN	,
Que	NAM	Que
j'	PRO:PER	je
atteste	VER:pres	attester
le	DET:ART	le
ciel	NOM	ciel
ennemi	ADJ	ennemi
des	PRP:det	du
parjures	NOM	parjure
.	SENT	.
Non	ADV	non
,	PUN	,
si	KON	si
le	DET:ART	le
ciel	NOM	ciel
encore	ADV	encore
est	VER:pres	être
touché	VER:pper	toucher
de	PRP	de
mes	DET:POS	mon
pleurs	NOM	pleur|pleurs
,	PUN	,
Je	PRO:PER	je
le	PRO:PER	le
prie	VER:pres	prier
en	PRP	en
mourant	VER:ppre	mourir
d'	PRP	de
oublier	VER:infi	oublier
mes	DET:POS	mon
douleurs	NOM	douleur
.	SENT	.
Si	KON	si
je	PRO:PER	je
forme	VER:pres	former
des	PRP:det	du
voeux	NOM	vœu
contre	PRP	contre
votre	DET:POS	votre
injustice	NOM	injustice
,	PUN	,
Si	VER:simp	Si
devant	ADV	devant
que	KON	que
mourir	VER:infi	mourir
la	DET:ART	le
triste	ADJ	triste
Bérénice	NAM	Bérénice
Vous	NAM	Vous
veut	VER:pres	vouloir
de	PRP	de
son	DET:POS	son
trépas	NOM	trépas
laisser	VER:infi	laisser
quelque	PRO:IND	quelque
vengeur	ADJ	vengeur
,	PUN	,
Je	PRO:PER	je
ne	ADV	ne
le	PRO:PER	le
cherche	VER:pres	chercher
,	PUN	,
ingrat	ADJ	ingrat
,	PUN	,
qu'	KON	que
au	PRP:det	au
fond	NOM	fond
de	PRP	de
votre	DET:POS	votre
coeur	NOM	cœur
.	SENT	.
Je	PRO:PER	je
sais	VER:pres	savoir
que	KON	que
tant	ADV	tant
d'	PRP	de
amour	NOM	amour
n'	ADV	ne
en	PRO:PER	en
peut	VER:pres	pouvoir
être	VER:infi	être
effacée	VER:pper	effacer
,	PUN	,
Que	VER:ppre	Que
ma	DET:POS	mon
douleur	NOM	douleur
présente	ADJ	présent
,	PUN	,
et	KON	et
ma	DET:POS	mon
bonté	NOM	bonté
passée	VER:pper	passer
,	PUN	,
Mon	NAM	Mon
sang	NOM	sang
,	PUN	,
qu'	KON	que
en	PRP	en
ce	PRO:DEM	ce
palais	NOM	palais
je	PRO:PER	je
veux	VER:pres	vouloir
même	ADV	même
verser	VER:infi	verser
,	PUN	,
Sont	VER:futu	Sont
autant	ADV	autant
d'	PRP	de
ennemis	NOM	ennemi
que	PRO:REL	que
je	PRO:PER	je
vais	VER:pres	aller
vous	PRO:PER	vous
laisser	VER:infi	laisser
.	SENT	.
Et	KON	et
sans	PRP	sans
me	PRO:PER	me
repentir	VER:infi	repentir
de	PRP	de
ma	DET:POS	mon
persévérance	NOM	persévérance
,	PUN	,
Je	PRO:PER	je
me	PRO:PER	me
remets	VER:pres	remettre
sur	PRP	sur
eux	PRO:PER	eux
de	PRP	de
toute	PRO:IND	tout
ma	DET:POS	mon
vengeance	NOM	vengeance
.	SENT	.
Adieu	INT	adieu
.	SENT	.
Dans	PRP	dans
quel	PRO:REL	quel
dessein	NOM	dessein
vient-elle	ADJ	vient-elle
de	PRP	de
sortir	VER:infi	sortir
,	PUN	,
Seigneur	NAM	Seigneur
?	SENT	?
Est-elle	ADJ	Est-elle
enfin	ADV	enfin
disposée	VER:pper	disposer
à	PRP	à
partir	VER:infi	partir
?	SENT	?
Paulin	NAM	Paulin
,	PUN	,
je	PRO:PER	je
suis	VER:pres	suivre|être
perdu	VER:pper	perdre
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
y	PRO:PER	y
pourrai	VER:futu	pouvoir
survivre	VER:infi	survivre
.	SENT	.
La	DET:ART	le
reine	NOM	reine
veut	VER:pres	vouloir
mourir	VER:infi	mourir
.	SENT	.
Allons	INT	allons
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
la	PRO:PER	la
suivre	VER:infi	suivre
.	SENT	.
Courons	VER:pres	courir
à	PRP	à
son	DET:POS	son
secours	NOM	secours
.	SENT	.
Hé	INT	hé
quoi	PRO	quoi
?	SENT	?
N'	ADV	ne
avez	VER:pres	avoir
-vous	PRO:PER	vous
pas	ADV	pas
Ordonné	VER:pper	ordonner
dès	PRP	dès
tantôt	ADV	tantôt
qu'	KON	que
on	PRO:PER	on
observe	VER:pres	observer
ses	DET:POS	son
pas	NOM	pas
?	SENT	?
Ses	DET:POS	son
femmes	NOM	femme
à	PRP	à
toute	PRO:IND	tout
heure	NOM	heure
autour	ADV	autour
d'	PRP	de
elle	PRO:PER	elle
empressées	ADJ	empressé
Sauront	VER:futu	savoir
la	DET:ART	le
détourner	VER:infi	détourner
de	PRP	de
ces	PRO:DEM	ce
tristes	ADJ	triste
pensées	NOM	pensée
.	SENT	.
Non	ADV	non
,	PUN	,
non	ADV	non
,	PUN	,
ne	ADV	ne
craignez	VER:pres	craindre
rien	ADV	rien
.	SENT	.
Voilà	ADV	voilà
les	DET:ART	le
plus	ADV	plus
grands	ADJ	grand
coups	NOM	coup
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
continuez	VER:pres	continuer
,	PUN	,
la	DET:ART	le
victoire	NOM	victoire
est	VER:pres	être
à	PRP	à
vous	PRO:PER	vous
.	SENT	.
Je	PRO:PER	je
sais	VER:pres	savoir
que	KON	que
sans	PRP	sans
pitié	NOM	pitié
vous	PRO:PER	vous
n'	ADV	ne
avez	VER:pres	avoir
pu	VER:pper	pouvoir
l'	PRO:PER	la|le
entendre	VER:infi	entendre
;	PUN	;
Moi	NOM	moi
-même	ADJ	même
en	PRP	en
la	DET:ART	le
voyant	NOM	voyant
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pu	VER:pper	pouvoir
m'	PRO:PER	me
en	PRO:PER	en
défendre	VER:infi	défendre
.	SENT	.
Mais	KON	mais
regardez	VER:pres	regarder
plus	ADV	plus
loin	ADV	loin
.	SENT	.
Songez	VER:pres	songer
en	PRP	en
ce	PRO:DEM	ce
malheur	NOM	malheur
Quelle	ADJ	Quelle
gloire	NOM	gloire
va	VER:pres	aller
suivre	VER:infi	suivre
un	DET:ART	un
moment	NOM	moment
de	PRP	de
douleur	NOM	douleur
,	PUN	,
Quels	ADJ	Quels
applaudissements	NOM	applaudissement
l'	DET:ART	le
univers	NOM	univers
vous	PRO:PER	vous
prépare	VER:pres	préparer
,	PUN	,
Quel	NAM	Quel
rang	NOM	rang
dans	PRP	dans
l'	DET:ART	le
avenir	NOM	avenir
.	SENT	.
Non	ADV	non
,	PUN	,
je	PRO:PER	je
suis	VER:pres	suivre|être
un	DET:ART	un
barbare	ADJ	barbare
.	SENT	.
Moi	PRO:PER	moi
-même	ADJ	même
je	PRO:PER	je
me	PRO:PER	me
hais	VER:pres	haïr
.	SENT	.
Néron	NAM	Néron
tant	ADV	tant
détesté	VER:pper	détester
N'	NAM	N'
a	VER:pres	avoir
point	ADV	point
à	PRP	à
cet	PRO:DEM	ce
excès	NOM	excès
poussé	VER:pper	pousser
sa	DET:POS	son
cruauté	NOM	cruauté
.	SENT	.
Je	PRO:PER	je
ne	ADV	ne
souffrirai	VER:futu	souffrir
point	ADV	point
que	KON	que
Bérénice	NAM	Bérénice
expire	VER:pres	expirer
.	SENT	.
Allons	INT	allons
,	PUN	,
Rome	NAM	Rome
en	PRO:PER	en
dira	VER:futu	dire
ce	PRO:DEM	ce
qu'	PRO:REL	que
elle	PRO:PER	elle
en	PRO:PER	en
voudra	VER:futu	vouloir
dire	VER:infi	dire
.	SENT	.
Quoi	PRO	quoi
!	SENT	!
Seigneur	NOM	seigneur
?	SENT	?
Je	PRO:PER	je
ne	ADV	ne
sais	VER:pres	savoir
,	PUN	,
Paulin	NAM	Paulin
,	PUN	,
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
dis	VER:pres	dire
.	SENT	.
L'	DET:ART	le
excès	NOM	excès
de	PRP	de
la	DET:ART	le
douleur	NOM	douleur
accable	VER:pres	accabler
mes	DET:POS	mon
esprits	NOM	esprit
.	SENT	.
Ne	ADV	ne
troublez	VER:pres	troubler
point	ADV	point
le	DET:ART	le
cours	NOM	cour|cours
de	PRP	de
votre	DET:POS	votre
renommée	NOM	renommée
.	SENT	.
Déjà	ADV	déjà
de	PRP	de
vos	DET:POS	votre
adieux	NOM	adieu
la	DET:ART	le
nouvelle	ADJ	nouveau
est	VER:pres	être
semée	VER:pper	semer
.	SENT	.
Rome	NAM	Rome
qui	PRO:REL	qui
gémissait	VER:impf	gémir
,	PUN	,
triomphe	NOM	triomphe
avec	PRP	avec
raison	NOM	raison
.	SENT	.
Tous	PRO:IND	tout
les	DET:ART	le
temples	NOM	temple
ouverts	ADJ	ouvert
fument	VER:pres	fumer
en	PRP	en
votre	DET:POS	votre
nom	NOM	nom
.	SENT	.
Et	KON	et
le	DET:ART	le
peuple	NOM	peuple
élevant	VER:ppre	élever
vos	DET:POS	votre
vertus	NOM	vertu
jusqu'	PRP	jusque
aux	PRP:det	au
nues	NOM	nue
,	PUN	,
Va	VER:simp	Va
partout	ADV	partout
de	PRP	de
lauriers	NOM	laurier
couronner	VER:infi	couronner
vos	DET:POS	votre
statues	NOM	statue
.	SENT	.
Ah	INT	ah
Rome	NAM	Rome
!	SENT	!
Ah	INT	ah
Bérénice	NAM	Bérénice
!	SENT	!
Ah	INT	ah
prince	NOM	prince
malheureux	ADJ	malheureux
!	SENT	!
Pourquoi	ADV	pourquoi
suis	VER:pres	suivre|être
-je	PRO:PER	je
empereur	NOM	empereur
?	SENT	?
Pourquoi	ADV	pourquoi
suis	VER:pres	suivre|être
-je	PRO:PER	je
amoureux	ADJ	amoureux
?	SENT	?
Qu'	KON	que
avez	VER:pres	avoir
-vous	PRO:PER	vous
fait	VER:pper	faire
,	PUN	,
Seigneur	NAM	Seigneur
?	SENT	?
L'	DET:ART	le
aimable	ADJ	aimable
Bérénice	NOM	Bérénice
Va	VER:subi	Va
peut-être	ADV	peut-être
expirer	VER:infi	expirer
dans	PRP	dans
les	DET:ART	le
bras	NOM	bras
de	PRP	de
Phénice	NOM	Phénice
.	SENT	.
Elle	PRO:PER	elle
n'	ADV	ne
entend	VER:pres	entendre
ni	KON	ni
pleurs	NOM	pleur|pleurs
,	PUN	,
ni	KON	ni
conseil	NOM	conseil
,	PUN	,
ni	KON	ni
raison	NOM	raison
.	SENT	.
Elle	PRO:PER	elle
implore	VER:pres	implorer
à	PRP	à
grands	ADJ	grand
cris	NOM	cri
le	DET:ART	le
fer	NOM	fer
et	KON	et
le	DET:ART	le
poison	NOM	poison
.	SENT	.
Vous	PRO:PER	vous
seul	ADJ	seul
vous	PRO:PER	vous
lui	PRO:PER	lui
pouvez	VER:pres	pouvoir
arracher	VER:infi	arracher
cette	PRO:DEM	ce
envie	NOM	envie
.	SENT	.
On	PRO:PER	on
vous	PRO:PER	vous
nomme	VER:pres	nommer
,	PUN	,
et	KON	et
ce	PRO:DEM	ce
nom	NOM	nom
la	PRO:PER	la
rappelle	VER:pres	rappeler
à	PRP	à
la	DET:ART	le
vie	NOM	vie
.	SENT	.
Ses	DET:POS	son
yeux	NOM	œil
toujours	ADV	toujours
tournés	VER:pper	tourner
vers	PRP	vers
votre	DET:POS	votre
appartement	NOM	appartement
Semblent	VER:pres	sembler
vous	PRO:PER	vous
demander	VER:infi	demander
de	PRP	de
moment	NOM	moment
en	PRP	en
moment	NOM	moment
,	PUN	,
Je	PRO:PER	je
n'	ADV	ne
y	PRO:PER	y
puis	ADV	puis
résister	VER:infi	résister
,	PUN	,
ce	PRO:DEM	ce
spectacle	NOM	spectacle
me	PRO:PER	me
tue	VER:pres	tuer
.	SENT	.
Que	KON	que
tardez	VER:pres	tarder
-vous	PRO:PER	vous
?	SENT	?
Allez	VER:pres	aller
vous	PRO:PER	vous
montrer	VER:infi	montrer
à	PRP	à
sa	DET:POS	son
vue	NOM	vue
.	SENT	.
Sauvez	VER:pres	sauver
tant	ADV	tant
de	PRP	de
vertus	NOM	vertu
,	PUN	,
de	PRP	de
grâces	NOM	grâce
,	PUN	,
de	PRP	de
beauté	NOM	beauté
,	PUN	,
Ou	VER:simp	Ou
renoncez	VER:pres	renoncer
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
à	PRP	à
toute	PRO:IND	tout
humanité	NOM	humanité
.	SENT	.
Dites	VER:pres	dire
un	DET:ART	un
mot	NOM	mot
.	SENT	.
Hélas	INT	hélas
!	SENT	!
Quel	PRO:REL	quel
mot	NOM	mot
puis	ADV	puis
-je	PRO:PER	je
lui	PRO:PER	lui
dire	VER:infi	dire
?	SENT	?
Moi	PRO:PER	moi
-même	ADJ	même
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
sais	VER:pres	savoir
-je	PRO:PER	je
si	ADV	si
je	PRO:PER	je
respire	VER:pres	respirer
?	SENT	?
Seigneur	NOM	seigneur
,	PUN	,
tous	PRO:IND	tout
les	DET:ART	le
tribuns	NOM	tribun
,	PUN	,
les	DET:ART	le
consuls	NOM	consul
,	PUN	,
le	DET:ART	le
Sénat	NAM	Sénat
,	PUN	,
Viennent	VER:pres	venir
vous	PRO:PER	vous
demander	VER:infi	demander
au	PRP:det	au
nom	NOM	nom
de	PRP	de
tout	PRO:IND	tout
l'	DET:ART	le
État	NAM	État
.	SENT	.
Un	DET:ART	un
grand	ADJ	grand
peuple	NOM	peuple
les	PRO:PER	la|le
suit	VER:pres	suivre
qui	PRO:REL	qui
plein	ADJ	plein
d'	PRP	de
impatience	NOM	impatience
Dans	VER:subi	Dans
votre	DET:POS	votre
appartement	NOM	appartement
attend	VER:pres	attendre
votre	DET:POS	votre
présence	NOM	présence
.	SENT	.
Je	PRO:PER	je
vous	PRO:PER	vous
entends	VER:pres	entendre
,	PUN	,
grands	ADJ	grand
dieux	NOM	dieu
.	SENT	.
Vous	PRO:PER	vous
voulez	VER:pres	vouloir
rassurer	VER:infi	rassurer
Ce	VER:futu	Ce
coeur	NOM	cœur
que	PRO:REL	que
vous	PRO:PER	vous
croyez	VER:pres	croire
tout	ADV	tout
prêt	ADJ	prêt
à	PRP	à
s'	PRO:PER	se
égarer	VER:infi	égarer
.	SENT	.
Venez	VER:pres	venir
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
passons	VER:pres	passer
dans	PRP	dans
la	DET:ART	le
chambre	NOM	chambre
prochaine	ADJ	prochain
,	PUN	,
Allons	VER:pres	aller
voir	VER:infi	voir
le	DET:ART	le
Sénat	NAM	Sénat
.	SENT	.
Ah	INT	ah
!	SENT	!
Courez	VER:pres	courir
chez	PRP	chez
la	DET:ART	le
reine	NOM	reine
.	SENT	.
Quoi	PRO	quoi
vous	PRO:PER	vous
pourriez	VER:cond	pouvoir
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
par	PRP	par
cette	PRO:DEM	ce
indignité	NOM	indignité
,	PUN	,
De	VER:ppre	De
l'	DET:ART	le
empire	NOM	empire
à	PRP	à
vos	DET:POS	votre
pieds	NOM	pied
fouler	VER:infi	fouler
la	DET:ART	le
majesté	NOM	majesté
?	SENT	?
Rome	NAM	Rome
...	PUN	...
Il	NAM	Il
suffit	VER:pres	suffire
,	PUN	,
Paulin	NAM	Paulin
,	PUN	,
nous	PRO:PER	nous
allons	VER:pres	aller
les	PRO:PER	la|le
entendre	VER:infi	entendre
,	PUN	,
Prince	NAM	Prince
de	PRP	de
ce	PRO:DEM	ce
devoir	NOM	devoir
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
me	PRO:PER	me
défendre	VER:infi	défendre
.	SENT	.
Voyez	VER:pres	voir
la	DET:ART	le
reine	NOM	reine
.	SENT	.
Allez	VER:pres	aller
.	SENT	.
J'	PRO:PER	je
espère	VER:pres	espérer
à	PRP	à
mon	DET:POS	mon
retour	NOM	retour
Qu'	ADJ	Qu'
elle	PRO:PER	elle
ne	ADV	ne
pourra	VER:futu	pouvoir
plus	ADV	plus
douter	VER:infi	douter
de	PRP	de
mon	DET:POS	mon
amour	NOM	amour
.	SENT	.
Où	PRO:REL	où
pourrai	VER:futu	pouvoir
-je	PRO:PER	je
trouver	VER:infi	trouver
ce	PRO:DEM	ce
prince	NOM	prince
trop	ADV	trop
fidèle	ADJ	fidèle
?	SENT	?
Ciel	NOM	Ciel
,	PUN	,
conduisez	VER:pres	conduire
mes	DET:POS	mon
pas	NOM	pas
,	PUN	,
et	KON	et
secondez	VER:pres	seconder
mon	DET:POS	mon
zèle	NOM	zèle
,	PUN	,
Faites	NAM	Faites
qu'	KON	que
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
je	PRO:PER	je
lui	PRO:PER	lui
puisse	VER:subp	pouvoir
annoncer	VER:infi	annoncer
Un	VER:futu	Un
bonheur	NOM	bonheur
où	PRO:REL	où
peut-être	ADV	peut-être
il	PRO:PER	il
n'	ADV	ne
ose	VER:pres	oser
plus	ADV	plus
penser	VER:infi	penser
.	SENT	.
Ah	INT	ah
quel	PRO:REL	quel
heureux	ADJ	heureux
destin	NOM	destin
en	PRP	en
ces	PRO:DEM	ce
lieux	NOM	lieu
