DÉCORATION	NOM	décoration
sort	VER:pres	sortir
honteux	ADJ	honteux
qu'	KON	que
on	PRO:PER	on
me	PRO:PER	me
prépare	VER:pres	préparer
,	PUN	,
L'	DET:ART	le
amour	NOM	amour
règne	VER:pres	régner
en	PRP	en
mon	DET:POS	mon
coeur	NOM	cœur
,	PUN	,
et	KON	et
l'	PRO:PER	la|le
a	VER:pres	avoir
trop	ADV	trop
su	VER:pper	savoir
charmer	VER:infi	charmer
,	PUN	,
Pour	NAM	Pour
souffrir	VER:infi	souffrir
lâchement	ADV	lâchement
que	KON	que
l'	DET:ART	le
effroi	NOM	effroi
s'	PRO:PER	se
en	PRO:PER	en
empare	VER:pres	emparer
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
jusqu'	PRP	jusque
à	PRP	à
me	PRO:PER	me
braver	VER:infi	braver
vous	PRO:PER	vous
poussez	VER:pres	pousser
vos	DET:POS	votre
dédains	NOM	dédain
,	PUN	,
Connaissant	ADJ	connaissant
qui	PRO:REL	qui
je	PRO:PER	je
suis	VER:pres	suivre|être
,	PUN	,
et	KON	et
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
puis	ADV	puis
faire	VER:infi	faire
?	SENT	?
Encor	ADV	encor
un	DET:ART	un
coup	NOM	coup
redoutez	VER:pres	redouter
ma	DET:POS	mon
colère	NOM	colère
.	SENT	.
À	PRP	à
me	PRO:PER	me
fléchir	VER:infi	fléchir
vos	DET:POS	votre
efforts	NOM	effort
seront	VER:futu	être
vains	ADJ	vain
,	PUN	,
Si	NAM	Si
j'	PRO:PER	je
écoute	VER:pres	écouter
l'	DET:ART	le
amour	NOM	amour
qui	PRO:REL	qui
la	DET:ART	le
force	NOM	force
à	PRP	à
se	PRO:PER	se
taire	VER:infi	taire
.	SENT	.
Je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
qu'	ADV	qu'
à	PRP	à
dire	VER:infi	dire
un	DET:ART	un
mot	NOM	mot
,	PUN	,
et	KON	et
ces	PRO:DEM	ce
fiers	ADJ	fier
Animaux	NAM	Animaux
Fondant	VER:ppre	fonder|fondre
sur	PRP	sur
vous	PRO:PER	vous
pour	PRP	pour
venger	VER:infi	venger
mon	DET:POS	mon
injure	NOM	injure
,	PUN	,
De	VER:ppre	De
l'	DET:ART	le
un	NOM	un
d'	PRP	de
eux	PRO:PER	eux
aussitôt	ADV	aussitôt
vous	PRO:PER	vous
prendrez	VER:futu	prendre
la	DET:ART	le
figure	NOM	figure
.	SENT	.
Vous	PRO:PER	vous
me	PRO:PER	me
regretterez	VER:futu	regretter
,	PUN	,
et	KON	et
pour	PRP	pour
comble	NOM	comble
de	PRP	de
maux	NOM	mal
...	PUN	...
Le	DET:ART	le
Ciel	NOM	Ciel
pourra	VER:futu	pouvoir
détourner	VER:infi	détourner
l'	DET:ART	le
aventure	NOM	aventure
,	PUN	,
Et	VER:ppre	Et
les	DET:ART	le
forces	NOM	force|forces
dont	PRO:REL	dont
les	DET:ART	le
Dieux	NOM	Dieu
m'	PRO:PER	me
ont	VER:pres	avoir
fait	VER:pper	faire
part	NOM	part
,	PUN	,
Mettront	VER:futu	mettre
peut-être	ADV	peut-être
obstacle	NOM	obstacle
au	PRP:det	au
pouvoir	NOM	pouvoir
de	PRP	de
votre	DET:POS	votre
Art	NAM	Art
.	SENT	.
De	PRP	de
la	DET:ART	le
témérité	NOM	témérité
passer	VER:infi	passer
à	PRP	à
l'	DET:ART	le
insolence	NOM	insolence
!	SENT	!
Prétendre	VER:infi	prétendre
que	KON	que
les	DET:ART	le
Dieux	NOM	Dieu
appuyant	VER:ppre	appuyer
vos	DET:POS	votre
projets	NOM	projet
...	PUN	...
Ah	NAM	Ah
,	PUN	,
c'	PRO:DEM	ce
en	PRO:PER	en
est	VER:pres	être
trop	ADV	trop
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
punir	VER:infi	punir
cette	PRO:DEM	ce
arrogance	NOM	arrogance
,	PUN	,
Fiers	NAM	Fiers
Ministres	NAM	Ministres
de	PRP	de
ma	DET:POS	mon
vengeance	NOM	vengeance
,	PUN	,
Avancez	NAM	Avancez
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
temps	NOM	temps
,	PUN	,
et	KON	et
je	PRO:PER	je
vous	PRO:PER	vous
le	PRO:PER	le
permets	VER:pres	permettre
.	SENT	.
Et	KON	et
moi	PRO:PER	moi
,	PUN	,
qui	PRO:REL	qui
sais	VER:pres	savoir
confondre	VER:infi	confondre
une	DET:ART	un
injuste	ADJ	injuste
puissance	NOM	puissance
,	PUN	,
Je	PRO:PER	je
vous	PRO:PER	vous
défends	VER:pres	défendre
de	PRP	de
vous	PRO:PER	vous
montrer	VER:infi	montrer
jamais	ADV	jamais
.	SENT	.
Tous	PRO:IND	tout
les	DET:ART	le
animaux	NOM	animal
sont	VER:pres	être
engloutis	VER:pper	engloutir
dans	PRP	dans
la	DET:ART	le
terre	NOM	terre
.	SENT	.
Ciel	NOM	Ciel
!	SENT	!
Que	KON	que
vois	VER:pres	voir
-je	PRO:PER	je
?	SENT	?
La	DET:ART	le
Terre	NAM	Terre
s'	PRO:PER	se
ouvre	VER:pres	ouvrer|ouvrir
,	PUN	,
Et	NOM	Et
par	PRP	par
ces	PRO:DEM	ce
Animaux	ADJ	animal
employés	NOM	employé
vainement	ADV	vainement
,	PUN	,
Ma	VER:simp	Ma
faiblesse	NOM	faiblesse
qui	PRO:REL	qui
se	PRO:PER	se
découvre	VER:pres	découvrir
,	PUN	,
Le	DET:ART	le
laisse	NOM	laisse
triompher	VER:infi	triompher
de	PRP	de
mon	DET:POS	mon
ressentiment	NOM	ressentiment
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
voir	VER:infi	voir
par	PRP	par
son	DET:POS	son
pouvoir	NOM	pouvoir
mes	DET:POS	mon
forces	NOM	force|forces
abattues	VER:pper	abattre
?	SENT	?
Non	ADV	non
,	PUN	,
non	ADV	non
,	PUN	,
animez	VER:pres	animer
-vous	PRO:PER	vous
,	PUN	,
immobiles	ADJ	immobile
Statues	NAM	Statues
.	SENT	.
Les	DET:ART	le
dix	NUM	dix
statues	NOM	statue
de	PRP	de
bronze	NOM	bronze
qui	PRO:REL	qui
servent	VER:pres	servir
de	PRP	de
supports	NOM	support
au	PRP:det	au
berceau	NOM	berceau
commencent	VER:pres	commencer
à	PRP	à
remuer	VER:infi	remuer
.	SENT	.
De	PRP	de
ce	PRO:DEM	ce
que	PRO:REL	que
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
votre	DET:POS	votre
Art	NAM	Art
vous	PRO:PER	vous
fait	VER:pres	faire
trop	ADV	trop
croire	VER:infi	croire
,	PUN	,
J'	NAM	J'
en	PRO:PER	en
saurai	VER:simp	saurer
contre	PRP	contre
vous	PRO:PER	vous
repoussez	VER:pres	repousser
l'	DET:ART	le
attentat	NOM	attentat
,	PUN	,
Et	VER:simp	Et
ces	PRO:DEM	ce
vains	ADJ	vain
Ennemis	NOM	ennemi
opposés	VER:pper	opposer
à	PRP	à
ma	DET:POS	mon
gloire	NOM	gloire
,	PUN	,
Bien	NAM	Bien
loin	ADV	loin
de	PRP	de
la	PRO:PER	la
ternir	VER:infi	ternir
,	PUN	,
en	PRO:PER	en
accroîtront	VER:futu	accroître
l'	DET:ART	le
éclat	NOM	éclat
.	SENT	.
Disparaissez	VER:pres	disparaître
,	PUN	,
et	KON	et
sans	PRP	sans
combat	NOM	combat
,	PUN	,
Vous	NOM	Vous
perdant	VER:ppre	perdre
dans	PRP	dans
les	DET:ART	le
airs	NOM	air
,	PUN	,
cédez	VER:pres	céder
-moi	PRO:PER	moi
la	DET:ART	le
victoire	NOM	victoire
.	SENT	.
Les	DET:ART	le
statues	NOM	statue
s'	PRO:PER	se
envolent	VER:pres	envoler
,	PUN	,
et	KON	et
le	DET:ART	le
berceau	NOM	berceau
fond	VER:pres	fondre
dans	PRP	dans
la	DET:ART	le
terre	NOM	terre
.	SENT	.
Par	PRP	par
l'	DET:ART	le
inutile	ADJ	inutile
essai	NOM	essai
qui	PRO:REL	qui
suit	VER:pres	suivre
votre	DET:POS	votre
courroux	NOM	courroux
,	PUN	,
Si	VER:simp	Si
tôt	ADV	tôt
qu'	KON	que
à	PRP	à
ses	DET:POS	son
transports	NOM	transport
ma	DET:POS	mon
volonté	NOM	volonté
s'	PRO:PER	se
oppose	VER:pres	opposer
,	PUN	,
Madame	NAM	Madame
,	PUN	,
vous	PRO:PER	vous
voyez	VER:pres	voir
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
fait	VER:pper	faire
pour	PRP	pour
vous	PRO:PER	vous
,	PUN	,
Quand	NAM	Quand
j'	PRO:PER	je
ai	VER:pres	avoir
voulu	VER:pper	vouloir
vous	PRO:PER	vous
devoir	VER:infi	devoir
quelque	PRO:IND	quelque
chose	NOM	chose
.	SENT	.
Est	VER:pres	être
-ce	PRO:DEM	ce
une	NUM	un
illusion	NOM	illusion
,	PUN	,
et	KON	et
suis	VER:pres	suivre|être
-je	PRO:PER	je
encor	ADV	encor
Circé	VER:pper	Circé
?	SENT	?
Quoi	PRO	quoi
,	PUN	,
dans	PRP	dans
mon	DET:POS	mon
Art	NAM	Art
un	DET:ART	un
autre	ADJ	autre
me	PRO:PER	me
surmonte	VER:pres	surmonter
?	SENT	?
Par	PRP	par
un	DET:ART	un
pouvoir	NOM	pouvoir
plus	ADV	plus
fort	ADJ	fort
cet	PRO:DEM	ce
Art	NAM	Art
est	VER:pres	être
renversé	VER:pper	renverser
,	PUN	,
Et	VER:simp	Et
tout	PRO:IND	tout
ce	PRO:DEM	ce
qu'	PRO:REL	que
entreprend	VER:pres	entreprendre
le	DET:ART	le
courroux	NOM	courroux
qui	PRO:REL	qui
me	PRO:PER	me
dompte	VER:pres	dompter
,	PUN	,
Pour	NAM	Pour
venger	VER:infi	venger
mon	DET:POS	mon
honneur	NOM	honneur
mortellement	ADV	mortellement
blessé	VER:pper	blesser
,	PUN	,
Je	PRO:PER	je
ne	ADV	ne
l'	PRO:PER	la|le
entreprends	VER:pres	entreprendre
qu'	KON	que
à	PRP	à
ma	DET:POS	mon
honte	NOM	honte
?	SENT	?
Ah	INT	ah
Dorine	NOM	dorine
!	SENT	!
Madame	NOM	Madame
,	PUN	,
un	DET:ART	un
tel	PRO:DEM	tel
événement	NOM	événement
A	PRP	à
porté	VER:pper	porter
si	KON	si
loin	ADV	loin
ma	DET:POS	mon
surprise	NOM	surprise
,	PUN	,
Que	NAM	Que
j'	PRO:PER	je
ai	VER:pres	avoir
peine	NOM	peine
à	PRP	à
sortir	VER:infi	sortir
de	PRP	de
mon	DET:POS	mon
étonnement	NOM	étonnement
.	SENT	.
Qu'	KON	que
à	PRP	à
vous	PRO:PER	vous
braver	VER:infi	braver
un	DET:ART	un
Mortel	NAM	Mortel
s'	PRO:PER	se
autorise	VER:pres	autoriser
!	SENT	!
Mes	DET:POS	mon
Charmes	NOM	charme
n'	ADV	ne
ont	VER:pres	avoir
encor	ADV	encor
agi	VER:pper	agir
que	KON	que
faiblement	ADV	faiblement
.	SENT	.
Je	PRO:PER	je
voulais	VER:impf	vouloir
l'	PRO:PER	la|le
épargner	VER:infi	épargner
,	PUN	,
mais	KON	mais
après	PRP	après
l'	DET:ART	le
avantage	NOM	avantage
Qu'	ADJ	Qu'
il	PRO:PER	il
vient	VER:pres	venir
de	PRP	de
s'	PRO:PER	se
acquérir	VER:infi	acquérir
sur	PRP	sur
moi	PRO:PER	moi
,	PUN	,
Je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
plus	ADV	plus
recours	NOM	recours
qu'	KON	que
à	PRP	à
ma	DET:POS	mon
rage	NOM	rage
;	PUN	;
D'	NAM	D'
elle	PRO:PER	elle
seule	ADJ	seul
aujourd'hui	ADV	aujourd'hui
je	PRO:PER	je
veux	VER:pres	vouloir
prendre	VER:infi	prendre
la	DET:ART	le
loi	NOM	loi
.	SENT	.
C'	PRO:DEM	ce
en	PRO:PER	en
est	VER:pres	être
fait	VER:pper	faire
,	PUN	,
contre	PRP	contre
lui	PRO:PER	lui
je	PRO:PER	je
vais	VER:pres	aller
mettre	VER:infi	mettre
en	PRP	en
usage	NOM	usage
Ce	NAM	Ce
que	KON	que
moi	PRO:PER	moi
-même	ADJ	même
j'	PRO:PER	je
envisage	VER:pres	envisager
Avec	NAM	Avec
des	PRP:det	du
sentiments	NOM	sentiment
d'	PRP	de
effroi	NOM	effroi
.	SENT	.
Viens	VER:pres	venir
,	PUN	,
malgré	PRP	malgré
ces	PRO:DEM	ce
dures	ADJ	dur
atteintes	NOM	atteinte
,	PUN	,
Mon	NAM	Mon
coeur	NOM	cœur
doit	VER:pres	devoir
être	VER:infi	être
ferme	ADV	ferme
,	PUN	,
et	KON	et
j'	PRO:PER	je
ai	VER:pres	avoir
lieu	NOM	lieu
de	PRP	de
rougir	VER:infi	rougir
De	VER:futu	De
perdre	VER:infi	perdre
le	DET:ART	le
temps	NOM	temps
à	PRP	à
des	PRP:det	du
plaintes	NOM	plainte
,	PUN	,
Quand	NAM	Quand
l'	DET:ART	le
honneur	NOM	honneur
me	PRO:PER	me
presse	VER:pres	presser
d'	PRP	de
agir	VER:infi	agir
.	SENT	.
DÉCORATION	NOM	décoration
DU	NAM	DU
IIIe	NUM	IIIe
ACTE	NOM	acte
.	SENT	.
Le	DET:ART	le
magnifique	ADJ	magnifique
Jardin	NAM	Jardin
qui	PRO:REL	qui
a	VER:pres	avoir
servi	VER:pper	servir
de	PRP	de
Décoration	NOM	décoration
à	PRP	à
l'	DET:ART	le
Acte	NOM	acte
précédent	ADJ	précédent
,	PUN	,
fait	VER:pres	faire
place	NOM	place
à	PRP	à
un	DET:ART	un
superbe	ADJ	superbe
Palais	NAM	Palais
,	PUN	,
dont	PRO:REL	dont
l'	DET:ART	le
Architecture	NAM	Architecture
est	VER:pres	être
d'	PRP	de
ordre	NOM	ordre
Corinthien	NAM	Corinthien
,	PUN	,
avec	PRP	avec
les	DET:ART	le
Frises	NAM	Frises
et	KON	et
Corniches	NAM	Corniches
.	SENT	.
Les	DET:ART	le
Palastres	NOM	palastre
sont	VER:pres	être
de	PRP	de
lapis	NOM	lapis
veiné	VER:pper	veiner
d'	PRP	de
or	NOM	or
.	SENT	.
Une	DET:ART	un
balustrade	NOM	balustrade
règne	VER:pres	régner
au-dessus	ADV	au-dessus
en	PRP	en
forme	NOM	forme
d'	PRP	de
Attique	NAM	Attique
.	SENT	.
La	DET:ART	le
masse	NOM	masse
du	PRP:det	du
Palais	NAM	Palais
est	VER:pres	être
toute	PRO:IND	tout
de	PRP	de
marbre	NOM	marbre
blanc	ADJ	blanc
,	PUN	,
avec	PRP	avec
les	DET:ART	le
chapiteaux	NOM	chapiteau
des	PRP:det	du
Pilastres	NOM	pilastre
et	KON	et
les	DET:ART	le
bases	NOM	base
d'	PRP	de
or	NOM	or
.	SENT	.
On	PRO:PER	on
voit	VER:pres	voir
sur	PRP	sur
des	PRP:det	du
piédestaux	NOM	piédestal
qui	PRO:REL	qui
sortent	VER:pres	sortir
en	PRP	en
saillie	NOM	saillie
,	PUN	,
des	PRP:det	du
vases	NOM	vase
d'	PRP	de
or	NOM	or
,	PUN	,
de	PRP	de
lapis	NOM	lapis
,	PUN	,
et	KON	et
de	PRP	de
marbre	NOM	marbre
;	PUN	;
et	KON	et
au	PRP:det	au
bout	NOM	bout
de	PRP	de
ce	PRO:DEM	ce
Palais	NOM	palais
on	PRO:PER	on
découvre	VER:pres	découvrir
un	DET:ART	un
Jardin	NAM	Jardin
,	PUN	,
avec	PRP	avec
ses	DET:POS	son
ornements	NOM	ornement
d'	PRP	de
Arbres	NAM	Arbres
,	PUN	,
de	PRP	de
Fleurs	NAM	Fleurs
,	PUN	,
de	PRP	de
Jets	NOM	jet
d'	PRP	de
eau	NOM	eau
,	PUN	,
et	KON	et
de	PRP	de
Fontaines	NAM	Fontaines
.	SENT	.
Moi	PRO:PER	moi
,	PUN	,
me	PRO:PER	me
contraindre	VER:infi	contraindre
,	PUN	,
moi	PRO:PER	moi
?	SENT	?
Non	ADV	non
,	PUN	,
non	ADV	non
,	PUN	,
belle	ADJ	beau
Astérie	NAM	Astérie
,	PUN	,
Quoi	NAM	Quoi
qu'	KON	que
ose	VER:pres	oser
le	DET:ART	le
courroux	NOM	courroux
où	PRO:REL	où
je	PRO:PER	je
puis	ADV	puis
l'	PRO:PER	la|le
engager	VER:infi	engager
,	PUN	,
Vous	NAM	Vous
en	PRO:PER	en
voulez	VER:pres	vouloir
pour	PRP	pour
moi	PRO:PER	moi
craindre	VER:infi	craindre
en	PRP	en
vain	ADJ	vain
le	DET:ART	le
danger	NOM	danger
.	SENT	.
Si	KON	si
je	PRO:PER	je
perds	VER:pres	perdre
ce	PRO:DEM	ce
qui	PRO:REL	qui
fait	VER:pres	faire
tout	ADV	tout
le	DET:ART	le
bien	ADV	bien
de	PRP	de
ma	DET:POS	mon
vie	NOM	vie
,	PUN	,
Mes	VER:simp	Mes
jours	NOM	jour
sont	VER:pres	être
-ils	PRO:PER	il
à	PRP	à
ménager	ADJ	ménager
?	SENT	?
Circé	NAM	Circé
me	PRO:PER	me
quitte	VER:pres	quitter
,	PUN	,
m'	PRO:PER	me
abandonne	VER:pres	abandonner
,	PUN	,
Elle	NOM	Elle
qui	PRO:REL	qui
paraissait	VER:impf	paraître
faire	VER:infi	faire
tout	PRO:IND	tout
son	DET:POS	son
bonheur	NOM	bonheur
De	VER:futu	De
l'	DET:ART	le
empire	NOM	empire
absolu	ADJ	absolu
qu'	PRO:REL	que
elle	PRO:PER	elle
avait	VER:impf	avoir
sur	PRP	sur
mon	DET:POS	mon
coeur	NOM	cœur
,	PUN	,
Et	NAM	Et
je	PRO:PER	je
dois	VER:pres	devoir
recevoir	VER:infi	recevoir
la	DET:ART	le
mort	NOM	mort
qu'	PRO:REL	que
elle	PRO:PER	elle
me	PRO:PER	me
donne	VER:pres	donner
,	PUN	,
Sans	NAM	Sans
me	PRO:PER	me
plaindre	VER:infi	plaindre
de	PRP	de
sa	DET:POS	son
rigueur	NOM	rigueur
?	SENT	?
Partout	ADV	partout
j'	PRO:PER	je
en	PRO:PER	en
parlerai	VER:futu	parler
sans	PRP	sans
cesse	NOM	cesse
;	PUN	;
Sans	NAM	Sans
cesse	VER:pres	cesser
mes	DET:POS	mon
soupirs	NOM	soupir
demanderont	VER:futu	demander
raison	NOM	raison
De	VER:ppre	De
cette	PRO:DEM	ce
lâche	ADJ	lâche
trahison	NOM	trahison
.	SENT	.
Et	KON	et
quel	PRO:REL	quel
fruit	NOM	fruit
espérer	VER:infi	espérer
d'	PRP	de
une	DET:ART	un
telle	PRO:DEM	tel
faiblesse	NOM	faiblesse
?	SENT	?
Quant	PRP	quant
à	PRP	à
moi	PRO:PER	moi
,	PUN	,
j'	PRO:PER	je
en	PRO:PER	en
voudrais	VER:cond	vouloir
user	VER:infi	user
tout	ADV	tout
autrement	ADV	autrement
;	PUN	;
Et	NOM	Et
si	KON	si
l'	DET:ART	le
on	PRO:PER	on
me	PRO:PER	me
venait	VER:impf	venir
apprendre	VER:infi	apprendre
L'	DET:ART	le
infidélité	NOM	infidélité
d'	PRP	de
un	DET:ART	un
Amant	NAM	Amant
,	PUN	,
Sans	NAM	Sans
lui	PRO:PER	lui
donner	VER:infi	donner
le	DET:ART	le
plaisir	NOM	plaisir
de	PRP	de
m'	PRO:PER	me
entendre	VER:infi	entendre
Soupirer	VER:infi	soupirer
de	PRP	de
son	DET:POS	son
changement	NOM	changement
,	PUN	,
Fût	VER:subi	être
-ce	PRO:DEM	ce
des	PRP:det	du
amours	NOM	amour
le	DET:ART	le
plus	ADV	plus
tendre	ADJ	tendre
,	PUN	,
J'	NOM	J'
irais	VER:cond	aller
dans	PRP	dans
le	DET:ART	le
même	ADJ	même
moment	NOM	moment
De	VER:subi	De
mon	DET:POS	mon
coeur	NOM	cœur
avec	PRP	avec
lui	PRO:PER	lui
rompre	VER:infi	rompre
l'	DET:ART	le
engagement	NOM	engagement
;	PUN	;
Et	VER:subi	Et
s'	PRO:PER	se
agissant	VER:ppre	agir
de	PRP	de
le	PRO:PER	le
reprendre	VER:infi	reprendre
,	PUN	,
J'	NAM	J'
en	PRO:PER	en
aurais	VER:cond	avoir
plus	ADV	plus
d'	PRP	de
empressement	NOM	empressement
,	PUN	,
Qu'	ADJ	Qu'
il	PRO:PER	il
n'	ADV	ne
en	PRO:PER	en
aurait	VER:cond	avoir
de	PRP	de
me	PRO:PER	me
le	PRO:PER	le
rendre	VER:infi	rendre
.	SENT	.
Hélas	INT	hélas
!	SENT	!
Quel	PRO:REL	quel
remède	NOM	remède
à	PRP	à
m'	PRO:PER	me
offrir	VER:infi	offrir
!	SENT	!
L'	DET:ART	le
amour	NOM	amour
d'	PRP	de
un	DET:ART	un
tel	PRO:DEM	tel
effort	NOM	effort
rend-il	VER:futu	rend-il
nos	DET:POS	notre
coeurs	NOM	cœur
capables	ADJ	capable
Et	VER:pper	Et
dans	PRP	dans
des	PRP:det	du
maux	NOM	mal
au	PRP:det	au
mien	PRO:POS	mien
semblables	ADJ	semblable
N'	NOM	N'
a-t	ADJ	a-t
-on	PRO:PER	on
qu'	ADV	qu'
à	PRP	à
le	DET:ART	le
vouloir	NOM	vouloir
,	PUN	,
pour	PRP	pour
cesser	VER:infi	cesser
de	PRP	de
souffrir	VER:infi	souffrir
?	SENT	?
Il	PRO:PER	il
n'	ADV	ne
en	PRO:PER	en
est	VER:pres	être
guère	ADV	guère
d'	PRP	de
incurables	NOM	incurable
,	PUN	,
Quand	NAM	Quand
on	PRO:PER	on
se	PRO:PER	se
met	VER:pres	mettre
en	PRP	en
tête	NOM	tête
d'	PRP	de
en	PRO:PER	en
guérir	VER:infi	guérir
.	SENT	.
J'	PRO:PER	je
en	PRO:PER	en
parle	VER:pres	parler
sans	PRP	sans
expérience	NOM	expérience
,	PUN	,
Et	VER:impf	Et
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
vécu	VER:pper	vivre
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
faut	VER:pres	falloir
pour	PRP	pour
avoir	VER:infi	avoir
Une	VER:futu	Une
parfaite	VER:pper	parfaire
connaissance	NOM	connaissance
De	VER:ppre	De
ce	PRO:DEM	ce
que	PRO:REL	que
sur	PRP	sur
un	DET:ART	un
coeur	NOM	cœur
l'	DET:ART	le
amour	NOM	amour
prend	VER:pres	prendre
de	PRP	de
pouvoir	NOM	pouvoir
Mais	VER:impf	Mais
comme	ADV	comme
l'	PRO:PER	la|le
on	PRO:PER	on
soutient	VER:pres	soutenir
avec	PRP	avec
tant	ADV	tant
d'	PRP	de
assurance	NOM	assurance
,	PUN	,
Que	VER:simp	Que
toujours	ADV	toujours
là-dessus	ADV	là-dessus
on	PRO:PER	on
sait	VER:pres	savoir
plus	ADV	plus
qu'	KON	que
on	PRO:PER	on
ne	ADV	ne
pense	VER:pres	penser
,	PUN	,
Sans	NAM	Sans
savoir	NOM	savoir
rien	NOM	rien
,	PUN	,
je	PRO:PER	je
pense	VER:pres	penser
tout	ADV	tout
savoir	VER:infi	savoir
.	SENT	.
Je	PRO:PER	je
connais	VER:pres	connaître
d'	PRP	de
où	PRO:REL	où
vient	VER:pres	venir
ma	DET:POS	mon
disgrâce	NOM	disgrâce
.	SENT	.
L'	DET:ART	le
Amour	NAM	Amour
dans	PRP	dans
ce	PRO:DEM	ce
palmais	VER:impf	palmer
,	PUN	,
pour	PRP	pour
troubler	VER:infi	troubler
mon	DET:POS	mon
bonheur	NOM	bonheur
,	PUN	,
A	PRP	à
conduit	VER:pres	conduire
le	DET:ART	le
Prince	NAM	Prince
de	PRP	de
Thrace	NAM	Thrace
;	PUN	;
C'	NAM	C'
est	VER:pres	être
lui	PRO:PER	lui
qui	PRO:REL	qui
de	PRP	de
Circé	NAM	Circé
me	PRO:PER	me
dérobe	VER:pres	dérober
le	DET:ART	le
coeur	NOM	cœur
.	SENT	.
J'	PRO:PER	je
aurais	VER:cond	avoir
déjà	ADV	déjà
puni	VER:pper	punir
ce	PRO:DEM	ce
rival	NOM	rival
téméraire	ADJ	téméraire
,	PUN	,
Si	VER:impf	Si
je	PRO:PER	je
n'	ADV	ne
avais	VER:impf	avoir
appris	VER:pper	apprendre
qu'	KON	que
il	PRO:PER	il
l'	PRO:PER	la|le
ose	VER:pres	oser
dédaigner	VER:infi	dédaigner
;	PUN	;
Ainsi	VER:pper	Ainsi
je	PRO:PER	je
le	PRO:PER	le
veux	VER:pres	vouloir
épargner	VER:infi	épargner
,	PUN	,
Pour	NAM	Pour
le	PRO:PER	le
livrer	VER:infi	livrer
à	PRP	à
sa	DET:POS	son
colère	NOM	colère
.	SENT	.
Bizarre	ADJ	bizarre
destinée	NOM	destinée
!	SENT	!
À	PRP	à
l'	DET:ART	le
ardeur	NOM	ardeur
de	PRP	de
ses	DET:POS	son
voeux	NOM	vœu
J'	NAM	J'
abandonne	VER:pres	abandonner
Silla	NAM	Silla
que	PRO:REL	que
je	PRO:PER	je
sais	VER:pres	savoir
qu'	KON	que
il	PRO:PER	il
adore	VER:pres	adorer
;	PUN	;
Et	NOM	Et
lorsque	KON	lorsque
ici	ADV	ici
ma	DET:POS	mon
retraite	NOM	retraite
s'	PRO:PER	se
ignore	VER:pres	ignorer
,	PUN	,
Il	NAM	Il
vient	VER:pres	venir
malgré	PRP	malgré
lui	PRO:PER	lui
mettre	VER:infi	mettre
obstacle	NOM	obstacle
à	PRP	à
mes	DET:POS	mon
feux	NOM	feu
.	SENT	.
Malgré	PRP	malgré
lui	PRO:PER	lui
je	PRO:PER	je
le	PRO:PER	le
vois	VER:pres	voir
aimé	VER:pper	aimer
de	PRP	de
l'	DET:ART	le
infidèle	ADJ	infidèle
,	PUN	,
À	PRP	à
qui	PRO:REL	qui
j'	PRO:PER	je
ai	VER:pres	avoir
su	VER:pper	savoir
tout	ADV	tout
immoler	VER:infi	immoler
.	SENT	.
Il	PRO:PER	il
est	VER:pres	être
insensible	ADJ	insensible
pour	PRP	pour
elle	PRO:PER	elle
,	PUN	,
C'	NAM	C'
est	VER:pres	être
de	PRP	de
quoi	PRO	quoi
vous	PRO:PER	vous
en	PRO:PER	en
consoler	VER:infi	consoler
.	SENT	.
Mais	KON	mais
au	PRP:det	au
lieu	NOM	lieu
d'	PRP	de
écouter	VER:infi	écouter
dans	PRP	dans
un	DET:ART	un
pareil	ADJ	pareil
outrage	NOM	outrage
Le	DET:ART	le
courroux	NOM	courroux
qui	PRO:REL	qui
doit	VER:pres	devoir
l'	PRO:PER	la|le
animer	VER:infi	animer
,	PUN	,
S'	NAM	S'
il	PRO:PER	il
fallait	VER:impf	falloir
,	PUN	,
pour	KON	pour
s'	PRO:PER	se
en	PRO:PER	en
faire	VER:infi	faire
aimer	VER:infi	aimer
,	PUN	,
Qu'	NAM	Qu'
elle	PRO:PER	elle
mît	VER:subi	mettre
contre	PRP	contre
lui	PRO:PER	lui
quelque	PRO:IND	quelque
Charme	NOM	charme
en	PRP	en
usage	NOM	usage
?	SENT	?
Avant	PRP	avant
le	DET:ART	le
temps	NOM	temps
pourquoi	ADV	pourquoi
vous	PRO:PER	vous
alarmer	VER:infi	alarmer
?	SENT	?
Sait	VER:pres	savoir
-on	PRO:PER	on
ce	PRO:DEM	ce
qu'	PRO:REL	que
a	VER:pres	avoir
produit	VER:pper	produire
leur	DET:POS	leur
dernière	ADJ	dernier
entrevue	NOM	entrevue
?	SENT	?
Circé	VER:pper	Circé
m'	PRO:PER	me
en	PRO:PER	en
a	VER:pres	avoir
